audio_path,session,dialog,name,start_time,end_time,discrete_emotion,V,A,D,transcription
/tmp/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro07/Ses05M_impro07_M040.wav,Session5,Ses05M_impro07,Ses05M_impro07_M040,172.4300,179.9000,exc,4.0000,3.5000,2.5000,"Yeah, yeah, yeah.  And it's gonna work out.  I'm gonna be able to pay for it, I'm gonna go, I mean, I'll have a little debt in the end.  But I don't care."
/tmp/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro07/Ses05M_impro07_M041.wav,Session5,Ses05M_impro07,Ses05M_impro07_M041,179.9100,184.0100,exc,4.0000,4.5000,2.5000,It's just you know a dream come true.  How could you not be excited about a dream come true?
/tmp/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro07/Ses05M_impro07_M042.wav,Session5,Ses05M_impro07,Ses05M_impro07_M042,185.5500,187.4900,exc,3.5000,2.5000,2.5000,"Oh I know, I know."
/tmp/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro07/Ses05M_impro07_M043.wav,Session5,Ses05M_impro07,Ses05M_impro07_M043,187.5600,192.3900,exc,4.0000,3.5000,2.5000,"But I'm so looking forward to being so busy. You know what I mean?  It's the kind of busy you've got to love, right?"
/tmp/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro07/Ses05M_impro07_M044.wav,Session5,Ses05M_impro07,Ses05M_impro07_M044,192.4400,198.0700,exc,4.0000,3.0000,2.5000,Because you're doing something you love.  That's the kind of busy you want.  I want to be able to do that for the rest of my life.  Be that kind of busy.
/tmp/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro07/Ses05M_impro07_M045.wav,Session5,Ses05M_impro07,Ses05M_impro07_M045,200.4800,205.3900,exc,4.0000,3.0000,2.5000,I had to tell you right away.  I knew you'd be excited.
/tmp/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro07/Ses05M_impro07_M046.wav,Session5,Ses05M_impro07,Ses05M_impro07_M046,205.6300,207.0500,hap,4.0000,2.5000,2.0000,We'll have fun.
/tmp/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro07/Ses05M_impro07_M047.wav,Session5,Ses05M_impro07,Ses05M_impro07_M047,208.6000,212.1100,exc,4.0000,3.0000,2.0000,Great.  Okay.
/tmp/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_F000.wav,Session5,Ses05M_impro08,Ses05M_impro08_F000,4.4500,31.2000,fru,2.0000,4.0000,4.0000,"Hi, I need- I need some help.  I've been transferred to, like, eight different departments and I've told my problem to every single department, and then they just send me to another one and say they are going to send all my information so I won't have to repeat it, and then that person doesn't know what's going on.  And I've restated my story about eight different times and I just want somebody to help me get my connection back, because this happens every two weeks.  And I want to know what to do to stop it from happening again."
/tmp/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_F001.wav,Session5,Ses05M_impro08,Ses05M_impro08_F001,31.8600,34.8400,fru,2.0000,3.0000,3.0000,Yeah.  That my service just goes out.
/tmp/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_F002.wav,Session5,Ses05M_impro08,Ses05M_impro08_F002,35.2100,36.1900,fru,3.0000,2.5000,2.5000,yeah.
/tmp/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_F003.wav,Session5,Ses05M_impro08,Ses05M_impro08_F003,36.3600,47.0600,fru,2.0000,3.5000,3.0000,"And I'll reset the IP address.  I will do like, you know, direct connect the modem to my computer, and then reset everything, and then put the router back in. And-"
/tmp/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_F004.wav,Session5,Ses05M_impro08,Ses05M_impro08_F004,47.0700,51.9000,fru,2.5000,4.0000,3.0000,"Is not, It it It will work again for like a week and then it goes out again."
/tmp/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_F005.wav,Session5,Ses05M_impro08,Ses05M_impro08_F005,53.0200,56.2300,neu,3.0000,3.5000,3.0000,"Uh, yeah.  We've pinned it a couple of times."
/tmp/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_F006.wav,Session5,Ses05M_impro08,Ses05M_impro08_F006,61.5000,66.9100,neu,2.5000,2.5000,3.0000,"Pretty much, yeah - I don't know if it's, like, bad phone lines or something."
/tmp/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_F007.wav,Session5,Ses05M_impro08,Ses05M_impro08_F007,69.0700,70.2700,neu,3.0000,1.5000,2.0000,Hmm. Mmm.
/tmp/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_F008.wav,Session5,Ses05M_impro08,Ses05M_impro08_F008,74.3700,75.9300,neu,3.0000,2.0000,2.5000,yeah.
/tmp/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_F009.wav,Session5,Ses05M_impro08,Ses05M_impro08_F009,77.2200,81.0600,neu,3.0000,2.5000,2.5000,"It goes- It goes, like, through doorways.  But it goes a long distance."
/tmp/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_F010.wav,Session5,Ses05M_impro08,Ses05M_impro08_F010,90.1500,91.7900,xxx,3.0000,2.5000,2.5000,Oh really?
/tmp/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_F011.wav,Session5,Ses05M_impro08,Ses05M_impro08_F011,96.1400,103.2600,neu,3.0000,4.0000,3.0000,"Well, I- I can check that.  Is there anything else we can do, too?  Like, I'll go through and check the line throughout the house, but --"
/tmp/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_F012.wav,Session5,Ses05M_impro08,Ses05M_impro08_F012,111.1800,112.6300,neu,3.0000,1.5000,2.5000,Uh huh.
/tmp/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_F013.wav,Session5,Ses05M_impro08,Ses05M_impro08_F013,115.4600,116.6000,neu,3.0000,2.5000,2.5000,All right.
/tmp/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_F014.wav,Session5,Ses05M_impro08,Ses05M_impro08_F014,118.5100,119.7700,neu,3.0000,2.0000,2.5000,"Yeah, I see that."
/tmp/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_F015.wav,Session5,Ses05M_impro08,Ses05M_impro08_F015,125.0400,126.0400,neu,3.0000,2.5000,2.5000,Okay.
/tmp/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_F016.wav,Session5,Ses05M_impro08,Ses05M_impro08_F016,126.4500,127.7600,neu,3.5000,2.5000,2.5000,Okay.
/tmp/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_F017.wav,Session5,Ses05M_impro08,Ses05M_impro08_F017,128.8000,134.4000,neu,3.0000,3.0000,2.5000,"Uh, it it's like a bunch of different letter and numbers and stuff."
/tmp/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_F018.wav,Session5,Ses05M_impro08,Ses05M_impro08_F018,141.7300,143.9900,neu,3.0000,2.5000,2.5000,"Uh huh, Okay."
/tmp/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_F019.wav,Session5,Ses05M_impro08,Ses05M_impro08_F019,145.9200,149.2800,neu,3.0000,3.0000,3.5000,"Uh, yeah looks -- no, no.  It's set to zeros."
/tmp/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_F020.wav,Session5,Ses05M_impro08,Ses05M_impro08_F020,158.0500,163.6700,xxx,2.5000,3.0000,3.0000,"what happening - So if we reset this, how will I know it's not going to happen again every other week?"
/tmp/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_F021.wav,Session5,Ses05M_impro08,Ses05M_impro08_F021,169.0900,171.9700,sur,4.5000,4.0000,3.5000,Wow.  That would be amazing.  Really?
/tmp/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_F022.wav,Session5,Ses05M_impro08,Ses05M_impro08_F022,174.2300,188.6900,hap,4.0000,4.0000,4.0000,"Oh, my God.  I can't even tell you how much of a relief that is.  I literally call and talk to five different people.  Like last week it went off and I spent an hour and a half on the phone with different people.  And I've been doing that like every, every other week for months now."
/tmp/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_F023.wav,Session5,Ses05M_impro08,Ses05M_impro08_F023,188.8600,190.8500,fru,2.5000,3.0000,3.0000,It's so frustrating.
/tmp/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_F024.wav,Session5,Ses05M_impro08,Ses05M_impro08_F024,191.8600,193.8700,xxx,4.0000,3.0000,4.0000,Thank you so much.
/tmp/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_F025.wav,Session5,Ses05M_impro08,Ses05M_impro08_F025,194.5000,197.0800,hap,4.0000,3.0000,3.0000,"Yeah, accountability.  It's awesome."
/tmp/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_F026.wav,Session5,Ses05M_impro08,Ses05M_impro08_F026,200.6700,207.5500,hap,4.0000,3.0000,3.0000,"Wow.  You know I was thinking about changing internet providers, but but that- that really is enough to change my mind."
/tmp/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_F027.wav,Session5,Ses05M_impro08,Ses05M_impro08_F027,213.4600,219.2000,hap,4.5000,3.5000,3.5000,No.  I'm just gonna go have a fantastic day now.
/tmp/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_F028.wav,Session5,Ses05M_impro08,Ses05M_impro08_F028,220.4400,222.1500,hap,4.5000,3.5000,3.5000,Okay.  Thanks.
/tmp/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M000.wav,Session5,Ses05M_impro08,Ses05M_impro08_M000,2.7277,5.3600,neu,3.5000,3.5000,3.0000,"D.S.L. Extreme, can I help you?"
/tmp/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M001.wav,Session5,Ses05M_impro08,Ses05M_impro08_M001,30.3700,32.8900,neu,3.0000,3.5000,3.0000,This happens every two weeks?
/tmp/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M002.wav,Session5,Ses05M_impro08,Ses05M_impro08_M002,34.1300,35.7900,neu,3.0000,2.5000,2.5000,You've lost your connection.
/tmp/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M003.wav,Session5,Ses05M_impro08,Ses05M_impro08_M003,35.8000,36.8000,neu,3.0000,2.5000,2.5000,okay.
/tmp/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M004.wav,Session5,Ses05M_impro08,Ses05M_impro08_M004,46.1300,48.3000,neu,3.0000,3.0000,2.5000,Hmm.  Mmm.
/tmp/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M005.wav,Session5,Ses05M_impro08,Ses05M_impro08_M005,51.1000,53.6800,neu,3.0000,3.0000,2.5000,Has somebody tried to pin your site?
/tmp/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M006.wav,Session5,Ses05M_impro08,Ses05M_impro08_M006,55.5200,61.9800,neu,2.5000,3.0000,3.0000,"Okay. Um-  Well, I don't know.  And it consistently happens every two weeks?"
/tmp/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M007.wav,Session5,Ses05M_impro08,Ses05M_impro08_M007,65.8700,69.6100,neu,3.0000,3.0000,3.0000,"Well, you know what, does your D.S.L. cable -- you have D.S.L., right?"
/tmp/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M008.wav,Session5,Ses05M_impro08,Ses05M_impro08_M008,69.6400,77.4800,neu,3.0000,3.0000,3.0000,"Okay.  Does your D.S.L. cable, you know, travel a long distance by any chance? - Does it go through any windows?  I mean, is it --"
/tmp/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M009.wav,Session5,Ses05M_impro08,Ses05M_impro08_M009,80.3600,90.8700,neu,3.0000,3.5000,3.0000,"Okay.  Is it being- Is it being compressed between anything by any chance?  Because sometimes your connection can be you know, disrupted by, you know, the cable being squished."
/tmp/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M010.wav,Session5,Ses05M_impro08,Ses05M_impro08_M010,90.8800,96.9200,neu,3.0000,3.0000,3.0000,"Yeah. That can be- That can create a bad connection.  And it won't always be a bad connection, but it will be bad off and on."
/tmp/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M011.wav,Session5,Ses05M_impro08,Ses05M_impro08_M011,102.5100,111.7900,neu,3.0000,3.5000,3.0000,"Yeah, well, absolutely.  What we can -- let's just go ahead and just do a basic diagnostic of your system first off, okay.  Can you go down to your start button?"
/tmp/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M012.wav,Session5,Ses05M_impro08,Ses05M_impro08_M012,111.8400,115.9800,neu,3.0000,3.5000,3.0000,"Okay, And uh- go ahead and click on run."
/tmp/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M013.wav,Session5,Ses05M_impro08,Ses05M_impro08_M013,116.0200,119.2300,neu,3.0000,3.5000,3.0000,Okay.  We're gonna get your -- a little black box is going to come up.  Do you see that?
/tmp/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M014.wav,Session5,Ses05M_impro08,Ses05M_impro08_M014,119.2400,125.5000,neu,3.0000,3.5000,3.0000,"Okay Uh- You've got your C calling, go ahead and type in directory list."
/tmp/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M015.wav,Session5,Ses05M_impro08,Ses05M_impro08_M015,125.6900,126.7900,neu,3.0000,3.0000,3.0000,And hit enter.
/tmp/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M016.wav,Session5,Ses05M_impro08,Ses05M_impro08_M016,126.9100,129.1000,neu,3.0000,3.5000,2.5000,Okay?  Can you tell me what that says?
/tmp/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M017.wav,Session5,Ses05M_impro08,Ses05M_impro08_M017,133.4700,143.1800,neu,3.5000,3.5000,3.0000,"Okay Okay, And Um- letters and numbers and stuff.  Uh- Can you - Can you just type in IP address search? And hit enter."
/tmp/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M018.wav,Session5,Ses05M_impro08,Ses05M_impro08_M018,143.5700,146.3700,neu,3.0000,3.5000,3.0000,Okay?  Does it list your IP address there?
/tmp/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M019.wav,Session5,Ses05M_impro08,Ses05M_impro08_M019,148.9400,160.5000,neu,3.0000,3.5000,3.0000,"It's set to zeros.  Okay, maybe that's our problem.  That could very well be our problem there.  Somehow you've lost your IP address.  I'm not sure why that would happen every week.  It could be a cycling issue, something like that.  But let's go ahead and type your IP address in again."
/tmp/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M020.wav,Session5,Ses05M_impro08,Ses05M_impro08_M020,163.1200,170.1700,neu,3.0000,3.5000,3.0000,"Well, if it does happen again, let me give you my direct number and you can call me.  Actually, I'll give you my cell number. Um- It's --"
/tmp/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M021.wav,Session5,Ses05M_impro08,Ses05M_impro08_M021,170.4500,176.2600,neu,3.5000,3.5000,3.0000,"Of course.  we seriously- Yeah, I mean, obviously you've worked- you know -- I don't want to hassle you anymore."
/tmp/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M022.wav,Session5,Ses05M_impro08,Ses05M_impro08_M022,187.7200,189.5700,neu,3.5000,3.0000,3.0000,I completely understand.
/tmp/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M023.wav,Session5,Ses05M_impro08,Ses05M_impro08_M023,189.6200,192.6100,neu,3.5000,2.5000,3.0000,Absolutely. And I just don't want that to happen to you anymore.
/tmp/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M024.wav,Session5,Ses05M_impro08,Ses05M_impro08_M024,192.9300,195.1600,neu,3.5000,3.5000,3.0000,Absolutely.  It's a new service we are offering.
/tmp/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M025.wav,Session5,Ses05M_impro08,Ses05M_impro08_M025,195.6700,202.3700,neu,4.0000,3.5000,3.0000,Uh huh Uh huh We want you to be happy.  You're our customer.  You're the most important thing. Okay?
/tmp/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M026.wav,Session5,Ses05M_impro08,Ses05M_impro08_M026,207.2100,214.1100,hap,4.5000,3.5000,3.0000,"Great.  Well, that makes me very happy.  That makes us all happy here at D.S.L. Extreme.  Is there anything else I can help you with?"
/tmp/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M027.wav,Session5,Ses05M_impro08,Ses05M_impro08_M027,217.9600,221.0900,neu,4.0000,3.0000,3.0000,All right.  You have a wonderful day.  Call us anytime.
/tmp/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M028.wav,Session5,Ses05M_impro08,Ses05M_impro08_M028,221.1500,222.8300,hap,4.0000,3.5000,3.0000,"All right.  Bye, bye."
/tmp/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_F000.wav,Session5,Ses05M_script01_1,Ses05M_script01_1_F000,6.0700,10.2900,sad,2.5000,2.5000,3.0000,What's he going to say?  Maybe we should tell him before he sees it.
/tmp/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_F001.wav,Session5,Ses05M_script01_1,Ses05M_script01_1_F001,10.9500,16.9600,sad,2.0000,2.5000,3.0000,When?  I was the first one up.  He was still in bed.  How could he have seen it?
/tmp/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_F002.wav,Session5,Ses05M_script01_1,Ses05M_script01_1_F002,18.2800,19.8700,xxx,2.0000,2.5000,3.0000,When?
/tmp/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_F003.wav,Session5,Ses05M_script01_1,Ses05M_script01_1_F003,28.1500,31.4400,xxx,2.0000,2.0000,3.0000,What was he doing out here at four in the morning?
/tmp/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_F004.wav,Session5,Ses05M_script01_1,Ses05M_script01_1_F004,36.9600,39.1800,sad,2.0000,2.5000,2.5000,Did you talk to him?
/tmp/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_F005.wav,Session5,Ses05M_script01_1,Ses05M_script01_1_F005,43.6300,45.3000,sad,2.0000,2.0000,2.5000,He cried hard?
/tmp/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_F006.wav,Session5,Ses05M_script01_1,Ses05M_script01_1_F006,48.9500,58.8400,xxx,2.0000,2.5000,3.0000,"What was he doing out there at that hour?  He's getting just like after Larry died, walking around at night.  He dreams."
/tmp/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_F007.wav,Session5,Ses05M_script01_1,Ses05M_script01_1_F007,60.8800,63.5600,xxx,2.5000,2.0000,2.5000,What's the meaning of that?
/tmp/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_F008.wav,Session5,Ses05M_script01_1,Ses05M_script01_1_F008,68.6900,70.1200,xxx,2.5000,2.5000,2.5000,What?
/tmp/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_F009.wav,Session5,Ses05M_script01_1,Ses05M_script01_1_F009,73.0000,75.0400,xxx,2.0000,2.5000,2.5000,What do you mean dishonest?
/tmp/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_F010.wav,Session5,Ses05M_script01_1,Ses05M_script01_1_F010,81.4400,85.3200,fru,2.0000,3.5000,3.5000,"What do you want to do, argue with him?"
/tmp/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_F011.wav,Session5,Ses05M_script01_1,Ses05M_script01_1_F011,102.3700,104.4100,xxx,2.5000,3.5000,3.5000,You can't say that to him.
/tmp/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_F012.wav,Session5,Ses05M_script01_1,Ses05M_script01_1_F012,106.3200,108.9500,fru,2.0000,3.0000,4.0000,how are you gonna prove it?  Can you prove it?
/tmp/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_F013.wav,Session5,Ses05M_script01_1,Ses05M_script01_1_F013,113.4600,123.7900,fru,2.0000,3.0000,4.0000,"To you it is and to me, but not to him.  Now you can talk yourself until you're blue in the face, Chris, but there's no body and there's no grave.  So where are you?"
/tmp/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_F014.wav,Session5,Ses05M_script01_1,Ses05M_script01_1_F014,127.6500,134.3100,ang,2.0000,3.0000,4.0000,"The trouble is the God damn newspapers.  I mean every every week a kid turns up, missing like longer than Larry."
/tmp/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_F015.wav,Session5,Ses05M_script01_1,Ses05M_script01_1_F015,139.5700,141.3300,xxx,2.5000,2.0000,2.5000,Why?
/tmp/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_F016.wav,Session5,Ses05M_script01_1,Ses05M_script01_1_F016,142.8900,145.9400,xxx,2.0000,2.5000,3.5000,"Well, I have an idea.  But what's the story?"
/tmp/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_F017.wav,Session5,Ses05M_script01_1,Ses05M_script01_1_F017,150.8000,153.1900,xxx,2.0000,1.5000,3.0000,"Well, that's your business, Chris."
/tmp/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_F018.wav,Session5,Ses05M_script01_1,Ses05M_script01_1_F018,154.3400,158.1600,ang,2.0000,3.5000,3.5000,"Well, what do you want me to do?  You're old enough to make- to know your own mind."
/tmp/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_F019.wav,Session5,Ses05M_script01_1,Ses05M_script01_1_F019,159.0100,161.6200,xxx,2.0000,3.0000,2.5000,"Well, you want to make sure that your father isn't --"
/tmp/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_F020.wav,Session5,Ses05M_script01_1,Ses05M_script01_1_F020,163.3700,165.1900,fru,1.5000,3.5000,3.5000,I'm just saying.
/tmp/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_F021.wav,Session5,Ses05M_script01_1,Ses05M_script01_1_F021,180.1600,183.4700,ang,2.0000,3.0000,3.0000,"I ignore what I got to ignore.  I mean, the girl is Larry's girl."
/tmp/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_F022.wav,Session5,Ses05M_script01_1,Ses05M_script01_1_F022,184.5000,199.5700,ang,1.5000,3.5000,4.0000,"From your father's point of view he's not dead and she's still his girl.  Now, you can go on from there if you know where to go, Chris, but I don't know.  So what can I do for you?"
/tmp/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_F023.wav,Session5,Ses05M_script01_1,Ses05M_script01_1_F023,209.7700,213.1700,neu,2.5000,2.0000,2.5000,"Well, you're a considerate fella, there's nothing wrong in that"
/tmp/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_F024.wav,Session5,Ses05M_script01_1,Ses05M_script01_1_F024,213.2400,215.8200,neu,2.5000,3.0000,3.5000,Have you asked Annie yet?
/tmp/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_F025.wav,Session5,Ses05M_script01_1,Ses05M_script01_1_F025,219.0900,225.5000,neu,2.5000,3.0000,3.0000,"Well, what if she feels like your father?  And how do you know she will marry you?"
/tmp/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_F026.wav,Session5,Ses05M_script01_1,Ses05M_script01_1_F026,240.4800,244.0200,neu,2.0000,3.0000,3.5000,"Well, the trouble is you never saw enough women."
/tmp/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_F027.wav,Session5,Ses05M_script01_1,Ses05M_script01_1_F027,246.0600,248.9800,fru,2.0000,3.5000,3.5000,"Well, I just don't see why it has to be Annie."
/tmp/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_F028.wav,Session5,Ses05M_script01_1,Ses05M_script01_1_F028,250.0900,255.5800,fru,2.5000,3.0000,3.5000,"Well, that's a good reason.  But that doesn't mean anything at all.  I mean, you haven't seen her in five years."
/tmp/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_F029.wav,Session5,Ses05M_script01_1,Ses05M_script01_1_F029,263.7700,282.0200,fru,2.0000,2.5000,4.0000,"No.  I don't want a -- look, your father thinks he's coming back, Chris.  You marry that girl and you're pronouncing him dead.  Now, what's going to happen to your father; do you know?  Because, I don't."
/tmp/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_F030.wav,Session5,Ses05M_script01_1,Ses05M_script01_1_F030,287.4000,289.7200,xxx,2.5000,2.0000,3.0000,Just give it some more thought.
/tmp/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_F031.wav,Session5,Ses05M_script01_1,Ses05M_script01_1_F031,306.2900,308.3000,sur,2.5000,2.5000,3.0000,What the hell is this?
/tmp/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_F032.wav,Session5,Ses05M_script01_1,Ses05M_script01_1_F032,311.6600,313.4200,ang,1.5000,3.0000,3.5000,Are you crazy?
/tmp/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_F033.wav,Session5,Ses05M_script01_1,Ses05M_script01_1_F033,317.9200,323.0400,xxx,2.0000,3.0000,3.5000,"What?  You mean?  Tell me something, you mean that you would leave the business?"
/tmp/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_F034.wav,Session5,Ses05M_script01_1,Ses05M_script01_1_F034,325.0600,327.2300,xxx,2.0000,3.0000,3.5000,You can't think like that.
/tmp/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_F035.wav,Session5,Ses05M_script01_1,Ses05M_script01_1_F035,330.7700,336.8900,ang,1.5000,3.0000,4.0000,"All right.  But don't think like that.  Because what the hell did we work for, Chris?  I mean, this whole thing, it's all for you."
